24, 18, X, 22
24, 19, 0, -1
24, 20, 0, -1
24, 21, 0, -1
24, 22, X, 23
24, 23, X, 24
24, 24, 0, -1
24, 25, 0, -1
24, 26, 0, -1
24, 27, X, 25
24, 28, X, 26
24, 29, 0, -1
24, 30, 0, -1
24, 31, 0, -1
24, 32, X, 27
24, 33, X, 28
24, 34, 0, -1
24, 35, 0, -1
25, 0, 0, -1
25, 1, 0, -1
25, 2, X, 15
25, 3, X, 16
25, 4, 0, -1
25, 5, 0, -1
25, 6, 0, -1
25, 7, X, 17
25, 8, X, 18
25, 9, 0, -1
25, 10, 0, -1
25, 11, 0, -1
25, 12, X, 19
25, 13, X, 20
25, 14, 0, -1
25, 15, 0, -1
25, 16, 0, -1
25, 17, X, 21
25, 18, X, 22
25, 19, 0, -1
25, 20, 0, -1
25, 21, 0, -1
25, 22, X, 23
25, 23, X, 24
25, 24, 0, -1
25, 25, 0, -1
25, 26, 0, -1
25, 27, X, 25
25, 28, X, 26
25, 29, 0, -1
25, 30, 0, -1
25, 31, 0, -1
25, 32, X, 27
25, 33, X, 28
25, 34, 0, -1
25, 35, 0, -1
26, 0, 0, -1
26, 1, 0, -1
26, 2, X, 15
26, 3, X, 16
26, 4, 0, -1
26, 5, 0, -1
26, 6, 0, -1
26, 7, X, 17
26, 8, X, 18
26, 9, 0, -1
26, 10, 0, -1
26, 11, 0, -1
26, 12, X, 19
26, 13, X, 20
26, 14, 0, -1
26, 15, 0, -1
26, 16, 0, -1
26, 17, X, 21
26, 18, X, 22
26, 19, 0, -1
26, 20, 0, -1
26, 21, 0, -1
26, 22, X, 23
26, 23, X, 24
26, 24, 0, -1
26, 25, 0, -1
26, 26, 0, -1
26, 27, X, 25
26, 28, X, 26
26, 29, 0, -1
26, 30, 0, -1
26, 31, 0, -1
26, 32, X, 27
26, 33, X, 28
26, 34, 0, -1
26, 35, 0, -1
27, 0, 0, -1
27, 1, 0, -1
27, 2, X, 15
27, 3, X, 16
27, 4, 0, -1
27, 5, 0, -1
27, 6, 0, -1
27, 7, X, 17
27, 8, X, 18
27, 9, 0, -1
27, 10, 0, -1
27, 11, 0, -1
27, 12, X, 19
27, 13, X, 20
27, 14, 0, -1
27, 15, 0, -1
27, 16, 0, -1
27, 17, X, 21
27, 18, X, 22
27, 19, 0, -1
27, 20, 0, -1
27, 21, 0, -1
27, 22, X, 23
27, 23, X, 24
27, 24, 0, -1
27, 25, 0, -1
27, 26, 0, -1
27, 27, X, 25
27, 28, X, 26
27, 29, 0, -1
27, 30, 0, -1
27, 31, 0, -1
27, 32, X, 27
27, 33, X, 28
27, 34, 0, -1
27, 35, 0, -1
28, 0, 0, -1
28, 1, 0, -1
28, 2, 0, -1
28, 3, 0, -1
28, 4, 0, -1
28, 5, 0, -1
28, 6, 0, -1
28, 7, 0, -1
28, 8, 0, -1
28, 9, 0, -1
28, 10, 0, -1
28, 11, 0, -1
28, 12, 0, -1
28, 13, 0, -1
28, 14, 0, -1
28, 15, 0, -1
28, 16, 0, -1
28, 17, 0, -1
28, 18, 0, -1
28, 19, 0, -1
28, 20, 0, -1
28, 21, 0, -1
28, 22, 0, -1
28, 23, 0, -1
28, 24, 0, -1
28, 25, 0, -1
28, 26, 0, -1
28, 27, 0, -1
28, 28, 0, -1
28, 29, 0, -1
28, 30, 0, -1
28, 31, 0, -1
28, 32, 0, -1
28, 33, 0, -1
28, 34, 0, -1
28, 35, 0, -1
29, 0, 0, -1
29, 1, 0, -1
29, 2, 0, -1
29, 3, 0, -1
29, 4, 0, -1
29, 5, 0, -1
29, 6, 0, -1
29, 7, 0, -1
29, 8, 0, -1
29, 9, 0, -1
29, 10, 0, -1
29, 11, 0, -1
29, 12, 0, -1
29, 13, 0, -1
29, 14, 0, -1
29, 15, 0, -1
29, 16, 0, -1
29, 17, 0, -1
29, 18, 0, -1
29, 19, 0, -1
29, 20, 0, -1
29, 21, 0, -1
29, 22, 0, -1
29, 23, 0, -1
29, 24, 0, -1
29, 25, 0, -1
29, 26, 0, -1
29, 27, 0, -1
29, 28, 0, -1
29, 29, 0, -1
29, 30, 0, -1
29, 31, 0, -1
29, 32, 0, -1
29, 33, 0, -1
29, 34, 0, -1
29, 35, 0, -1
30, 0, 0, -1
30, 1, 0, -1
30, 2, 0, -1
30, 3, 0, -1
30, 4, 0, -1
30, 5, 0, -1
30, 6, 0, -1
30, 7, 0, -1
30, 8, 0, -1
30, 9, 0, -1
30, 10, 0, -1
30, 11, 0, -1
30, 12, 0, -1
30, 13, 0, -1
30, 14, 0, -1
30, 15, 0, -1
30, 16, 0, -1
30, 17, 0, -1
30, 18, 0, -1
30, 19, 0, -1
30, 20, 0, -1
30, 21, 0, -1
30, 22, 0, -1
30, 23, 0, -1
30, 24, 0, -1
30, 25, 0, -1
30, 26, 0, -1
30, 27, 0, -1
30, 28, 0, -1
30, 29, 0, -1
30, 30, 0, -1
30, 31, 0, -1
30, 32, 0, -1
30, 33, 0, -1
30, 34, 0, -1
30, 35, 0, -1
31, 0, 0, -1
31, 1, 0, -1
31, 2, 0, -1
31, 3, 0, -1
31, 4, 0, -1
31, 5, 0, -1
31, 6, 0, -1
31, 7, 0, -1
31, 8, 0, -1
31, 9, 0, -1
31, 10, 0, -1
31, 11, 0, -1
31, 12, 0, -1
31, 13, 0, -1
31, 14, 0, -1
31, 15, 0, -1
31, 16, 0, -1
31, 17, 0, -1
31, 18, 0, -1
31, 19, 0, -1
31, 20, 0, -1
31, 21, 0, -1
31, 22, 0, -1
31, 23, 0, -1
31, 24, 0, -1
31, 25, 0, -1
31, 26, 0, -1
31, 27, 0, -1
31, 28, 0, -1
31, 29, 0, -1
31, 30, 0, -1
31, 31, 0, -1
31, 32, 0, -1
31, 33, 0, -1
31, 34, 0, -1
31, 35, 0, -1
32, 0, 0, -1
32, 1, 0, -1
32, 2, 0, -1
32, 3, 0, -1
32, 4, 0, -1
32, 5, X, 29
32, 6, X, 29
32, 7, X, 29
32, 8, X, 29
32, 9, X, 29
32, 10, X, 29
32, 11, X, 29
32, 12, X, 29
32, 13, X, 29
32, 14, X, 29
32, 15, X, 29
32, 16, 0, -1
32, 17, 0, -1
32, 18, 0, -1
32, 19, 0, -1
32, 20, X, 31
32, 21, X, 31
32, 22, X, 31
32, 23, X, 31
32, 24, X, 31
32, 25, X, 31
32, 26, X, 31
32, 27, X, 31
32, 28, X, 31
32, 29, X, 31
32, 30, X, 31
32, 31, 0, -1
32, 32, 0, -1
32, 33, 0, -1
32, 34, 0, -1
32, 35, 0, -1
33, 0, 0, -1
33, 1, 0, -1
33, 2, 0, -1
33, 3, 0, -1
33, 4, 0, -1
33, 5, X, 30
33, 6, X, 30
33, 7, X, 30
33, 8, X, 30
33, 9, X, 30
33, 10, X, 30
33, 11, X, 30
33, 12, X, 30
33, 13, X, 30
33, 14, X, 30
33, 15, X, 30
33, 16, 0, -1
33, 17, 0, -1
33, 18, 0, -1
33, 19, 0, -1
33, 20, X, 32
33, 21, X, 32
33, 22, X, 32
33, 23, X, 32
33, 24, X, 32
33, 25, X, 32
33, 26, X, 32
33, 27, X, 32
33, 28, X, 32
33, 29, X, 32
33, 30, X, 32
33, 31, 0, -1
33, 32, 0, -1
33, 33, 0, -1
33, 34, 0, -1
33, 35, 0, -1
34, 0, 0, -1
34, 1, 0, -1
34, 2, 0, -1
34, 3, 0, -1
34, 4, 0, -1
34, 5, 0, -1
34, 6, 0, -1
34, 7, 0, -1
34, 8, 0, -1
34, 9, 0, -1
34, 10, 0, -1
34, 11, 0, -1
34, 12, 0, -1
34, 13, 0, -1
34, 14, 0, -1
34, 15, 0, -1
34, 16, 0, -1
34, 17, 0, -1
34, 18, 0, -1
34, 19, 0, -1
34, 20, 0, -1
34, 21, 0, -1
34, 22, 0, -1
34, 23, 0, -1
34, 24, 0, -1
34, 25, 0, -1
34, 26, 0, -1
34, 27, 0, -1
34, 28, 0, -1
34, 29, 0, -1
34, 30, 0, -1
34, 31, 0, -1
34, 32, 0, -1
34, 33, 0, -1
34, 34, 0, -1
34, 35, 0, -1
35, 0, 0, -1
35, 1, 0, -1
35, 2, 0, -1
35, 3, 0, -1
35, 4, 0, -1
35, 5, 0, -1
35, 6, 0, -1
35, 7, 0, -1
35, 8, 0, -1
35, 9, 0, -1
35, 10, 0, -1
35, 11, 0, -1
35, 12, 0, -1
35, 13, 0, -1
35, 14, 0, -1
35, 15, 0, -1
35, 16, 0, -1
35, 17, 0, -1
35, 18, 0, -1
35, 19, 0, -1
35, 20, 0, -1
35, 21, 0, -1
35, 22, 0, -1
35, 23, 0, -1
35, 24, 0, -1
35, 25, 0, -1
35, 26, 0, -1
35, 27, 0, -1
35, 28, 0, -1
35, 29, 0, -1
35, 30, 0, -1
35, 31, 0, -1
35, 32, 0, -1
35, 33, 0, -1
35, 34, 0, -1
35, 35, 0, -1
